0	1	85.7971014493
0	2	3.52945665446
0	3	3.56118686112
0	4	1.7995162732
0	5	2.1572481015
0	6	0.548804233289
0	7	3.27642600718
0	8	0.989834135902
0	9	5.60510423419
0	10	0.547677112938
0	11	0.798366177733
0	12	0.392871491706
0	13	23.8474044826
0	14	10.6986292874
0	15	1.91383947794
0	16	0.29727161549
0	17	0.302217512721
0	18	5.27985284563
0	19	0.654170997145
0	20	0.859619364648
0	21	6.95222469628
0	22	0.491785611649
0	23	1.02815445899
0	24	1.08047784113
1	0	85.7971014493
1	2	2.75074785957
1	3	2.75493161456
1	4	1.34602239865
1	5	1.61360267051
1	6	0.410500755944
1	7	2.45073793379
1	8	0.740387257241
1	9	4.82620478379
1	10	0.318462621694
1	11	0.486425683276
1	12	0.293864432073
1	13	20.0510675627
1	14	8.00248092787
1	15	1.43153515369
1	16	0.222356562645
1	17	0.226056050421
1	18	3.94928364786
1	19	0.489314171714
1	20	0.642987749744
1	21	2.35314914002
1	22	0.367851326755
1	23	0.808187954211
1	24	0.769050523014
2	0	0.918136926475
2	1	1.02821155453
2	3	36.9458128079
2	4	3.64729225023
2	5	4.7619047619
2	6	0.263564140216
2	7	0.602154508833
2	8	0.345157494286
2	9	0.274574095536
2	10	0.166816106095
2	11	0.204494586517
2	12	0.196467321099
2	13	2.38856926294
2	14	7.56302521008
2	15	28.5714285714
2	16	1.14942528736
2	17	0.181768443362
2	18	2.23251807026
2	19	0.389108370329
2	20	0.656813011904
2	21	0.226280770921
2	22	0.239201068431
2	23	0.257711700498
2	24	0.188903612876
3	0	2.06580808457
3	1	2.31347599769
3	2	60.0
3	4	19.8938992042
3	5	6.25
3	6	1.36232947095
3	7	0.923645320197
3	8	1.06082036775
3	9	0.469957529764
3	10	0.362641188303
3	11	0.376022781967
3	12	0.408200290276
3	13	3.80324543611
3	14	10.1206625732
3	15	12.4137931034
3	16	1.44230769231
3	17	2.12765957447
3	18	3.91189092114
3	19	1.7479631374
3	20	1.80918583957
3	21	0.437062937063
3	22	1.07377382983
3	23	0.424208144796
3	24	0.349961426474
4	0	0.918136926475
4	1	1.02821155453
4	2	5.56083835199
4	3	22.2965440357
4	5	1.53111688853
4	6	16.317016317
4	7	0.343249427918
4	8	0.799134936431
4	9	0.187312687313
4	10	0.460637383948
4	11	0.342702828669
4	12	0.542963330971
4	13	1.38070692194
4	14	1.7248932209
4	15	1.44233022872
4	16	9.09090909091
4	17	13.986013986
4	18	1.68508363962
4	19	2.46030830738
4	20	1.24049470929
4	21	0.19425019425
4	22	9.32400932401
4	23	0.32543820254
4	24	0.217037438958
5	0	0.301253867448
5	1	0.200418373354
5	2	1.37709938802
5	3	0.576501787156
5	4	0.535647329798
5	6	0.0682394228895
5	7	0.307615324985
5	8	19.512195122
5	9	0.0521202065698
5	10	0.524213417767
5	11	0.891758369152
5	12	0.599369463325
5	13	0.387969430078
5	14	0.974583481583
5	15	0.873202294776
5	16	0.613060643959
5	17	0.0220757861739
5	18	9.63107324148
5	19	1.16088401318
5	20	8.16637630662
5	21	0.0806216549765
5	22	0.0619949990701
5	23	1.06407882696
5	24	0.367482232234
6	0	0.112471773493
6	1	0.12595591543
6	2	0.368154210031
6	3	1.38408695456
6	4	7.79014308426
6	5	0.275703437628
6	7	0.0403048914236
6	8	0.149098751298
6	9	0.0229458041958
6	10	0.297803546901
6	11	0.053152138777
6	12	0.476384919015
6	13	0.169136597938
6	14	0.201722515552
6	15	0.116444590198
6	16	0.209262201268
6	17	4.43438914027
6	18	0.195251703589
6	19	0.976460331299
6	20	0.53713149856
6	21	0.0237956487956
6	22	16.1538461538
6	23	0.0398661798111
6	24	0.0379071537762
7	0	0.519750519751
7	1	0.261762973627
7	2	0.0870554369022
7	3	0.0888391682022
7	4	0.0473210999527
7	5	0.06219111745
7	6	0.0144316672012
7	8	0.0317863954228
7	9	0.107218910239
7	10	0.0144020278055
7	11	0.0209942895532
7	12	0.0103311714401
7	13	1.21251313556
7	14	3.01219220655
7	15	0.0448645091823
7	16	0.00781722290551
7	17	0.00794728302262
7	18	22.1739130435
7	19	0.02201027146
7	20	0.0226050380769
7	21	1.44310823312
7	22	0.0129322732062
7	23	0.0987768137892
7	24	0.0811757861649
8	0	0.123393584107
8	1	0.082091365726
8	2	0.491879662409
8	3	0.139766473517
8	4	0.330342827464
8	5	4.73022912047
8	6	0.0548544001371
8	7	0.245581216874
8	9	0.018979071743
8	10	1.02073365231
8	11	12.3076923077
8	12	0.78335373317
8	13	0.19052911523
8	14	0.288247712878
8	15	0.271400269015
8	16	0.0918130385274
8	17	0.00904224201684
8	18	1.25751271382
8	19	0.761904761905
8	20	7.20450281426
8	21	0.0475993814083
8	22	0.0510340542669
8	23	0.62015503876
8	24	0.201453851526
9	0	0.29459576021
9	1	0.667826086957
9	2	0.0688537288598
9	3	0.0652674454443
9	4	0.0311840181907
9	5	0.0293441580672
9	6	0.00923626700875
9	7	0.0766637089618
9	8	0.0163463960241
9	10	0.00681697141843
9	11	0.0107342927107
9	12	0.00571343550067
9	13	20.6896551724
9	14	1.39034482759
9	15	0.0354878657376
9	16	0.00552562508634
9	17	0.00508626113447
9	18	0.0888588820769
9	19	0.0113580064332
9	20	0.0111857402526
9	21	0.0592311343142
9	22	0.008276654852
9	23	0.0164854979136
9	24	0.0157240430446
10	0	0.0466773898508
10	1	0.0311765493893
10	2	0.103392301409
10	3	0.0744254356369
10	4	0.19644821625
10	5	0.636618283677
10	6	0.0939118302074
10	7	0.0445871232388
10	8	4.44444444444
10	9	0.00715979773571
10	11	1.2077294686
10	12	10.0
10	13	0.0525662860868
10	14	0.093471810089
10	15	0.0521995589137
10	16	0.0645411126888
10	17	0.00822963987096
10	18	0.394862146656
10	19	0.681285927188
10	20	1.06913756237
10	21	0.0157384987893
10	22	0.0959301628415
10	23	0.175070028011
10	24	0.146370023419
11	0	0.0666816850642
11	1	0.0320669397367
11	2	0.107868756084
11	3	0.0379272744512
11	4	0.0541403127415
11	5	1.53092467851
11	6	0.0102733443405
11	7	0.0959301628415
11	8	12.3076923077
11	9	0.0112704497027
11	10	2.13675213675
11	12	0.196540880503
11	13	0.111925472559
11	14	0.206527752167
11	15	0.106015730084
11	16	0.0358644681748
11	17	0.00353212578783
11	18	0.539991106029
11	19	0.130995875677
11	20	0.385802469136
11	21	0.0584548801394
11	22	0.0132997146103
11	23	1.2077294686
11	24	0.347765605982
12	0	0.0466773898508
12	1	0.0311765493893
12	2	0.114176105225
12	3	0.102435226792
12	4	0.335286376476
12	5	0.636618283677
12	6	0.205652506023
12	7	0.0260407624735
12	8	0.936494000585
12	9	0.00715979773571
12	10	2.13675213675
12	11	0.387672029463
12	13	0.0525662860868
12	14	0.0615625152685
12	15	0.0583566760037
12	16	0.0916254352208
12	17	0.0187083738681
12	18	0.176059984672
12	19	12.3076923077
12	20	1.6339869281
12	21	0.0107647083178
12	22	0.22981461621
12	23	0.0958991141319
12	24	0.0327954873409
13	0	11.5076468832
13	1	22.2634508349
13	2	2.68959878358
13	3	2.54950958767
13	4	1.18302749882
13	5	1.1462561745
13	6	0.360791680029
13	7	6.81818181818
13	8	0.638531094691
13	9	20.6896551724
13	10	0.266287946032
13	11	0.419308309013
13	12	0.258279286001
13	14	54.3103448276
13	15	1.31988807349
13	16	0.215844729935
13	17	0.198682075565
13	18	3.47105008113
13	19	0.443672126299
13	20	0.436942978618
13	21	2.31371618415
13	22	0.323306830156
13	23	0.710321444131
13	24	0.614220431428
14	0	4.07978263829
14	1	8.23868630421
14	2	3.34244948745
14	3	1.97368421053
14	4	0.885394010373
14	5	0.842481978655
14	6	0.254574609429
14	7	4.81090909091
14	8	0.35761589404
14	9	4.60173913043
14	10	0.162008265728
14	11	0.214045343745
14	12	0.157476565987
14	13	68.4782608696
14	15	2.99376299376
14	16	0.152300041442
14	17	0.140190072519
14	18	9.85366922234
14	19	0.313055052316
14	20	0.308306965713
14	21	2.25542168675
14	22	0.228125299358
14	23	0.563077561487
14	24	0.313774784176
15	0	0.161373858525
15	1	0.189513815631
15	2	28.5714285714
15	3	5.33333333333
15	4	0.391790999092
15	5	0.394524006786
15	6	0.02497547052
15	7	0.144774107151
15	8	0.0590879452513
15	9	0.047101249287
15	10	0.0276930399602
15	11	0.0327191338427
15	12	0.0287530606285
